"date";"open";"high";"low";"close";"volume";"adjusted"
2013-03-12;104,019997;104,839996;103,449997;104,779999;1049300;88,283928
2013-03-13;104,809998;105,080002;104,459999;104,919998;777700;88,401894
2013-03-14;105,040001;105,900002;104,900002;105,669998;863100;89,033798
2013-03-15;105,25;105,400002;104,410004;105,25;1260100;88,679916
2013-03-18;104,540001;105,199997;104;104,709999;1344600;88,224953
2013-03-19;104,589996;104,879997;102,5;102,809998;1309500;86,624077
2013-03-20;103,129997;103,269997;101,669998;101,849998;1547300;85,815201
2013-03-21;101,410004;101,93;100,660004;100,709999;1371700;84,854691
2013-03-22;100,949997;101,519997;100,779999;100,980003;1098000;85,082184
2013-03-25;101,349998;101,760002;100,620003;100,889999;1425600;85,006355
2013-03-26;100,68;101,099998;100,360001;100,660004;899500;85,362518
2013-03-27;100,18;100,790001;99,849998;100,330002;865900;85,08268
2013-03-28;100,300003;101,470001;99,93;101,059998;1691600;85,701729
2013-04-01;100,860001;101,639999;100;100,5;782500;85,226845
2013-04-02;100,989998;102,360001;100,93;102,139999;1182300;86,617607
2013-04-03;102,480003;103,419998;101,769997;103,269997;1162100;87,575874
2013-04-04;103,510002;105,620003;103,440002;105,510002;1809000;89,475456
2013-04-05;104,620003;106,5;104,110001;106,25;1200100;90,102997
2013-04-08;106,18;107,779999;105,269997;107,730003;870800;91,358086
2013-04-09;107,599998;108,839996;106,050003;108,32;1703500;91,858429
2013-04-10;108,760002;110,129997;108,400002;109,870003;1481100;93,172882
2013-04-11;109,790001;110,839996;109,790001;110,510002;1543600;93,715614
2013-04-12;110,389999;110,900002;109,980003;110,360001;999500;93,588409
2013-04-15;109,559998;110;108,07;108,160004;1936800;91,722733
2013-04-16;109,989998;110,099998;108,410004;109,529999;1259700;92,884506
2013-04-17;109,089996;109,540001;108,07;109,290001;1100100;92,681007
2013-04-18;109,309998;109,599998;108,370003;109,080002;1057900;92,502922
2013-04-19;109,5;110,080002;108,959999;109,800003;1186800;93,113495
2013-04-22;109,900002;109,980003;108,720001;108,860001;1160300;92,31636
2013-04-23;109,349998;109,419998;107,57;108,419998;1433800;91,943222
2013-04-24;108,699997;109,160004;107,989998;108,379997;1256600;91,909309
2013-04-25;108,410004;108,68;107,760002;108,050003;1063100;91,629463
2013-04-26;107,839996;108,449997;107,639999;107,769997;838200;91,392014
2013-04-29;107,769997;109,220001;107,68;109,150002;730200;92,562286
2013-04-30;108,830002;109,559998;108,029999;109,43;1526100;92,799744
2013-05-01;108,879997;109,339996;108,019997;108,709999;915600;92,189156
2013-05-02;108,900002;109,629997;108,559998;109,059998;651000;92,485962
2013-05-03;109,650002;109,650002;108,43;108,580002;1185900;92,078903
2013-05-06;108,860001;109,360001;108,650002;109,209999;1035300;92,613182
2013-05-07;109,129997;110,339996;108,559998;110,300003;1233000;93,537529
2013-05-08;109,93;110,809998;109,18;110,809998;1365600;93,970001
2013-05-09;110,550003;110,790001;109,870003;110,040001;1066700;93,317032
2013-05-10;110,279999;111,269997;109,599998;111,230003;1133300;94,326187
2013-05-13;110,739998;111,32;110,459999;110,910004;1011400;94,054832
2013-05-14;111,07;111,220001;110,120003;110,5;1229600;93,707123
2013-05-15;110,730003;111,82;110,220001;111,730003;1074700;94,750214
2013-05-16;111,349998;112,169998;110,830002;111,339996;784200;94,419449
2013-05-17;111,510002;112,440002;111,279999;112,43;1150900;95,343819
2013-05-20;112,339996;113,760002;112,07;113,699997;1014400;96,420822
2013-05-21;114,150002;114,870003;113,620003;114,589996;1153000;97,175575
2013-05-22;114,68;115,849998;112,269997;112,989998;1498900;95,818718
2013-05-23;112,029999;112,900002;111,040001;112,620003;1736300;95,504944
2013-05-24;111,949997;112,75;111,010002;112,440002;955800;95,35231
2013-05-28;113,360001;113,620003;110,550003;111,150002;1366600;94,258339
2013-05-29;110,93;111,18;108,370003;109,580002;1471600;92,926933
2013-05-30;109,580002;110,019997;108,220001;108,309998;1226600;91,849945
2013-05-31;108,279999;108,900002;106,550003;106,580002;1548500;90,382858
2013-06-03;106,879997;108,669998;106,18;108,489998;1683700;92,002586
2013-06-04;108,68;109,75;108,559998;108,959999;1267400;92,401169
2013-06-05;108,629997;109,050003;107,400002;107,849998;959500;91,459862
2013-06-06;108,07;109,650002;107,18;109,580002;876200;92,926933
2013-06-07;109,849998;110,489998;108,120003;109,809998;814200;93,121979
2013-06-10;110;110,449997;108,93;109,32;844700;92,706467
2013-06-11;108,389999;108,629997;106,790001;106,900002;1403400;90,654228
2013-06-12;107,410004;107,709999;106,309998;106,519997;1342200;90,331985
2013-06-13;106,660004;111,32;106,260002;110,779999;1225700;93,944565
2013-06-14;110,779999;113,190002;109,790001;110,089996;1184400;93,359413
2013-06-17;110,809998;111,519997;110,190002;111,230003;1177200;94,326187
2013-06-18;111,160004;111,919998;110,440002;111,199997;961400;94,300728
2013-06-19;111,230003;111,68;107,239998;107,510002;924300;91,171509
2013-06-20;106,790001;106,959999;99,809998;100,580002;2501000;85,294685
2013-06-21;101,470001;102,940002;99,709999;101,940002;1823600;86,44799
2013-06-24;100,43;104,900002;99,589996;102,629997;1484600;87,033142
2013-06-25;103,620003;103,900002;101,860001;102,660004;1236700;87,058571
2013-06-26;103,080002;104,349998;102,760002;103,910004;1303000;88,680092
2013-06-27;104,449997;106,620003;104,440002;106,480003;1164300;90,873421
2013-06-28;106,300003;106,900002;105,370003;105,470001;1079500;90,011452
2013-07-01;106,269997;106,360001;104,529999;104,760002;651700;89,405525
2013-07-02;104,099998;106,830002;104,050003;106,089996;812600;90,540581
2013-07-03;105,43;106,260002;104,440002;104,93;539300;89,550598
2013-07-05;105,660004;105,839996;103,150002;105,18;743700;89,763947
2013-07-08;105,300003;106,419998;105;105,470001;1128100;90,011452
2013-07-09;105,959999;107,75;105,889999;107,309998;850800;91,581772
2013-07-10;107,029999;107,279999;105,870003;106,860001;743600;91,197716
2013-07-11;107,849998;111,129997;107,849998;110,690002;1171200;94,46637
2013-07-12;110,910004;111,440002;109,209999;110,360001;1178000;94,184731
2013-07-15;110;110;108,25;109,699997;856100;93,621483
2013-07-16;109,660004;110,190002;108,900002;109,5;834900;93,450783
2013-07-17;109,769997;109,959999;108,57;109,050003;1004300;93,066727
2013-07-18;109,519997;110,529999;109,160004;110,510002;548600;94,312752
2013-07-19;110,459999;110,690002;109,389999;110,110001;670900;93,971375
2013-07-22;110,089996;111,620003;109,879997;111,349998;654900;95,029625
2013-07-23;111,510002;111,82;110,5;111;487400;94,730927
2013-07-24;111,07;111,410004;108,480003;109,029999;1032800;93,049683
2013-07-25;108,400002;109,370003;108,07;108,550003;857100;92,640038
2013-07-26;108,339996;109,779999;107,830002;109,75;535900;93,664124
2013-07-29;109,440002;109,839996;108,470001;108,970001;379700;92,998451
2013-07-30;109,419998;110,25;108,459999;108,720001;747200;92,785103
2013-07-31;108,739998;109,900002;103,82;106,949997;1628500;91,274521
2013-08-01;106,919998;107,459999;104,400002;105;866600;89,610352
2013-08-02;105,010002;105,330002;103,82;103,970001;715700;88,731293
2013-08-05;103,790001;104,449997;103,410004;103,989998;420500;88,74839
2013-08-06;103,260002;104,440002;103,129997;103,919998;711500;88,688644
2013-08-07;103,75;103,919998;102,25;102,650002;1251700;87,60479
2013-08-08;103,099998;103,209999;102,160004;103;847000;87,903473
2013-08-09;103,07;105,300003;102,610001;105,089996;926900;89,687157
2013-08-12;104,779999;105,199997;103,309998;103,830002;1003500;88,611839
2013-08-13;103,720001;103,93;102,07;103,110001;1123200;87,997368
2013-08-14;103,110001;103,5;102,529999;103,410004;727700;88,25338
2013-08-15;102,760002;103,279999;100,82;101,75;1327500;86,836685
2013-08-16;101,389999;101,839996;98,290001;99,459999;1701900;84,882332
2013-08-19;99,449997;99,910004;98,209999;98,269997;964100;83,866753
2013-08-20;98,459999;101,919998;98,459999;101,550003;1194600;86,665993
2013-08-21;101,199997;102,349998;99,800003;100,800003;750100;86,025925
2013-08-22;100,919998;101,669998;100,480003;101,440002;716900;86,572121
2013-08-23;101,550003;103,360001;101,18;103,290001;632800;88,15097
2013-08-26;103,57;104,449997;103,199997;103,959999;769700;88,722778
2013-08-27;102,839996;103,620003;102,519997;103,410004;598400;88,25338
2013-08-28;103,349998;103,480003;102,309998;102,75;599300;87,690117
2013-08-29;102,050003;102,459999;101,260002;102,389999;683500;87,382881
2013-08-30;102,519997;103,080002;102,099998;102,5;1062900;87,476761
2013-09-03;103,099998;103,279999;100,790001;101,68;1258800;86,776947
2013-09-04;101,830002;103,260002;101,330002;102,980003;965100;87,886421
2013-09-05;103,330002;103,449997;102,199997;102,480003;1092300;87,459679
2013-09-06;103,550003;105,470001;103,349998;104,809998;1015600;89,448189
2013-09-09;104,75;105,790001;104,660004;105,790001;906800;90,284554
2013-09-10;106,25;106,68;105,400002;106,620003;729000;90,992905
2013-09-11;106,389999;107,040001;106,059998;106,959999;669500;91,283073
2013-09-12;106,68;107,239998;104,190002;104,599998;810500;89,268967
2013-09-13;104,690002;105,309998;104,400002;104,800003;464200;89,439659
2013-09-16;106,650002;107,160004;105,360001;105,860001;447400;90,344292
2013-09-17;105,82;106,809998;105,279999;105,699997;396500;90,207726
2013-09-18;105,620003;111,029999;104,699997;110,889999;1427100;94,637047
2013-09-19;110,800003;112,93;110,690002;111,120003;1181000;94,833344
2013-09-20;111,099998;111,099998;108,949997;109,360001;1386800;93,331306
2013-09-23;108,940002;110,379997;108,349998;109,43;999500;93,391045
2013-09-24;109,120003;109,639999;107,080002;107,199997;912000;91,487892
2013-09-25;107,129997;108,370003;105,57;106,309998;1131100;90,728325
2013-09-26;106,010002;106,839996;105,739998;106,739998;591800;91,655716
2013-09-27;106,419998;107,449997;106,160004;107,089996;827200;91,95623
2013-09-30;106,68;107,970001;106,279999;106,900002;994200;91,793106
2013-10-01;107,059998;108,910004;106,400002;107,739998;1242700;92,514397
2013-10-02;106,519997;107,650002;105,870003;107,559998;1049300;92,359848
2013-10-03;107,470001;107,550003;105,349998;106,699997;794500;91,621361
2013-10-04;106,940002;107,830002;105,769997;106,480003;584500;91,432457
2013-10-07;105,68;106,970001;105,440002;105,550003;633800;90,633881
2013-10-08;104,82;104,980003;103,330002;103,550003;1316600;88,916527
2013-10-09;103,82;104,669998;103,190002;103,440002;755600;88,822075
2013-10-10;104,209999;105,489998;103,809998;105,349998;1317500;90,462135
2013-10-11;105,510002;107,330002;105,010002;107,279999;805900;92,119385
2013-10-14;106,809998;107,5;106,099998;107,220001;664500;92,067879
2013-10-15;106,519997;108,080002;106,519997;106,980003;429400;91,861801
2013-10-16;107,32;108,910004;106,860001;108,449997;733900;93,124062
2013-10-17;108,019997;109,580002;107,82;109,18;682300;93,7509
2013-10-18;108,830002;109,349998;107,300003;108,82;960400;93,441757
2013-10-21;108,650002;108,650002;106,519997;106,980003;977900;91,861801
2013-10-22;107,550003;109,690002;107,550003;109,370003;1218700;93,914032
2013-10-23;109,120003;109,589996;107,870003;108,400002;697300;93,081123
2013-10-24;108,400002;108,75;107,32;107,379997;865300;92,205246
2013-10-25;107,260002;109,669998;107,239998;109,639999;991900;94,145897
2013-10-28;109,809998;109,830002;106,949997;107,389999;716500;92,213852
2013-10-29;107,379997;108,050003;106,279999;107,959999;1034000;92,7033
2013-10-30;106,870003;106,870003;103,629997;105,059998;1528100;90,21312
2013-10-31;105;105,639999;102,879997;103,5;1305500;88,873589
2013-11-01;103,959999;104,599998;102,989998;104,419998;800800;89,663567
2013-11-04;104,459999;104,989998;103,419998;103,779999;935100;89,114014
2013-11-05;103,400002;103,599998;102;102,150002;858600;87,714355
2013-11-06;102,290001;102,790001;101,93;102,150002;694400;87,714355
2013-11-07;102,449997;102,690002;101,120003;101,230003;793900;86,924385
2013-11-08;100,860001;100,870003;98,709999;100,330002;1060900;86,151558
2013-11-11;100,660004;101,730003;100,660004;100,959999;495300;86,692535
2013-11-12;100,730003;101,099998;99,940002;100,650002;852700;86,426338
2013-11-13;100,389999;101,370003;100,059998;101,32;626400;87,001656
2013-11-14;101,610001;102,400002;101,199997;101,580002;700600;87,224899
2013-11-15;101,470001;103,120003;101,470001;103,029999;1185300;88,470001
2013-11-18;103,699997;103,970001;102,129997;102,489998;703600;88,006302
2013-11-19;102,57;103,720001;101,620003;103,410004;767900;88,796295
2013-11-20;103,309998;104,260002;101,25;101,879997;881000;87,482513
2013-11-21;101,760002;102,68;101,25;102,360001;722500;87,894699
2013-11-22;102,360001;102,760002;101,040001;101,690002;689700;87,319359
2013-11-25;101,709999;102,279999;101,199997;101,620003;581300;87,259262
2013-11-26;101,620003;101,800003;100,639999;100,660004;592700;86,434906
2013-11-27;100,739998;101,760002;100,089996;101,620003;603300;87,259262
2013-11-29;101,949997;102,050003;99,360001;99,489998;493900;85,430283
2013-12-02;99,849998;101,160004;99,510002;99,839996;1161100;85,730789
2013-12-03;99,239998;100,010002;98,900002;99,489998;1108600;85,430283
2013-12-04;98,610001;100,720001;98,519997;99,779999;810800;85,679276
2013-12-05;99,389999;100,400002;98,419998;100,040001;1091000;85,902534
2013-12-06;100,93;101,419998;99,940002;100,730003;912000;86,495026
2013-12-09;100,959999;102;100,480003;102;876300;87,585556
2013-12-10;101,699997;102,959999;101,379997;102,230003;987800;87,783073
2013-12-11;102,089996;102,089996;99,599998;99,660004;1243800;85,576233
2013-12-12;99,769997;99,830002;98,830002;99,129997;947100;85,121132
2013-12-13;99,620003;100,370003;98,18;98,459999;883800;84,54583
2013-12-16;98,589996;99,239998;98,040001;98,970001;733000;84,983742
2013-12-17;99,260002;101,160004;98,879997;101,110001;994400;86,821335
2013-12-18;101,370003;103,209999;99,739998;103;1012400;88,444237
2013-12-19;103,099998;103,099998;101,57;102,150002;1167800;87,714355
2013-12-20;101,959999;103,620003;101,809998;103,5;1475400;88,873589
2013-12-23;103,959999;105,220001;103,370003;103,709999;789800;89,053902
2013-12-24;103,510002;104,029999;102,57;103,419998;373900;88,804878
2013-12-26;103,889999;104,239998;102,830002;104;608100;89,302933
2013-12-27;101,07;101,5;99,800003;100,400002;653300;86,753868
2013-12-30;100,540001;101,300003;100,25;101,110001;502100;87,367378
2013-12-31;101,150002;101,620003;99,889999;100,370003;896800;86,727951
2014-01-02;100,220001;101,360001;99,550003;100,389999;894800;86,745255
2014-01-03;100,730003;102,699997;100,07;101,589996;686800;87,78215
2014-01-06;101,839996;103,209999;101,699997;102,720001;981000;88,75856
2014-01-07;102,709999;103,830002;102,129997;103,379997;1127800;89,32885
2014-01-08;103,510002;104,010002;102,339996;102,690002;908900;88,732651
2014-01-09;102,93;102,93;101,739998;102,739998;934100;88,775826
2014-01-10;103,150002;104,980003;102,75;104,440002;929000;90,244781
2014-01-13;104,059998;104,940002;103,160004;103,599998;769000;89,518951
2014-01-14;104,050003;104,989998;103,599998;104,559998;970400;90,348473
2014-01-15;104,25;105,349998;104,25;105,190002;913800;90,892845
2014-01-16;104,879997;105,660004;104,68;104,870003;553800;90,616333
2014-01-17;105,120003;105,239998;104,139999;104,739998;991800;90,504013
2014-01-21;105,099998;106,93;105,099998;106,209999;976700;91,774216
2014-01-22;106,57;107,809998;106,410004;107,290001;705800;92,70742
2014-01-23;106,260002;107,120003;105,940002;106,900002;662800;92,37043
2014-01-24;106,75;106,849998;104,889999;104,889999;833600;90,633614
2014-01-27;104,949997;105,629997;103,93;104,309998;809800;90,132446
2014-01-28;104,360001;105,989998;104,360001;105,32;762000;91,005157
2014-01-29;104,860001;106,839996;104,190002;105,800003;1056800;91,419945
2014-01-30;106,529999;108,339996;106,480003;108;872400;93,320923
2014-01-31;107,029999;108,629997;106,639999;108,089996;1013600;93,398682
2014-02-03;107,93;108,419998;105,82;106,059998;830100;91,644569
2014-02-04;106,669998;107,940002;105,940002;107,739998;915800;93,096237
2014-02-05;107,580002;107,720001;106,190002;106,730003;717400;92,223541
2014-02-06;106,980003;108,660004;106,769997;108,489998;953600;93,744308
2014-02-07;108,919998;109,989998;107,919998;109,18;1089000;94,340538
2014-02-10;109,150002;110,239998;108,410004;109,919998;738100;94,979958
2014-02-11;109,68;110,379997;109,32;109,639999;990100;94,738014
2014-02-12;109,720001;110,290001;109,029999;110,129997;503600;95,1614
2014-02-13;109,470001;111,239998;109,470001;110,110001;726700;95,144119
2014-02-14;110,209999;111,230003;109,739998;110,959999;361500;95,878593
2014-02-18;110,769997;111,349998;109,849998;111,32;690100;96,189659
2014-02-19;110,93;111,970001;110,480003;110,839996;515100;95,774895
2014-02-20;110,860001;111,739998;110,040001;110,660004;655300;95,619377
2014-02-21;110,699997;111,690002;110,300003;110,910004;582900;95,835403
2014-02-24;110,910004;111,540001;110,599998;110,629997;694500;95,593437
2014-02-25;110,669998;112,720001;110,25;112,099998;836700;96,863655
2014-02-26;112,580002;112,940002;110,980003;111,400002;625200;96,258804
2014-02-27;111,360001;112,25;109,730003;110,93;717800;95,852669
2014-02-28;110,790001;112,959999;110,589996;112,43;1083900;97,148788
2014-03-03;111,980003;112,839996;110,980003;112,169998;639700;96,924149
2014-03-04;113;114,059998;112,559998;113,589996;938700;98,151131
2014-03-05;113,470001;113,669998;111,160004;112,989998;903700;97,632683
2014-03-06;113,459999;113,459999;111,610001;112,440002;764400;97,157455
2014-03-07;112,440002;112,440002;110,169998;110,940002;903700;95,86132
2014-03-10;110,849998;111,059998;109,940002;110,68;688400;95,636658
2014-03-11;111,480003;113,720001;111,230003;112,910004;1205600;97,56356
2014-03-12;112,169998;113;111,43;111,57;820200;96,405678
2014-03-13;111,870003;111,900002;110,769997;111,650002;639500;96,474823
2014-03-14;111,589996;112,790001;111,400002;111,849998;487100;96,647636
2014-03-17;112,300003;113;111,669998;112,190002;645400;96,941414
2014-03-18;112,239998;113,290001;111,870003;113,209999;588000;97,822769
2014-03-19;113,379997;114,440002;111,370003;112;1119700;96,777237
2014-03-20;111,449997;112,879997;110,489998;112,839996;891700;97,503052
2014-03-21;113,870003;114,589996;112,669998;113,949997;1095000;98,462204
2014-03-24;113,970001;114,139999;112,18;113,160004;745800;97,779572
2014-03-25;113,610001;114,050003;112,879997;113,639999;482200;98,194328
2014-03-26;113,800003;113,919998;112,169998;112,339996;955000;97,071022
2014-03-27;111,629997;113,110001;111,389999;113,040001;776500;98,244316
2014-03-28;113,379997;114,190002;113,379997;113,889999;522600;98,983078
2014-03-31;114,199997;115,199997;113,199997;114,529999;685000;99,539299
2014-04-01;114,580002;115,760002;113,82;115,709999;884100;100,564835
2014-04-02;115,360001;116,25;114,900002;115,5;787200;100,382347
2014-04-03;115,690002;115,919998;114,839996;115,5;612600;100,382347
2014-04-04;114,790001;117;114,790001;116,309998;782700;101,086311
2014-04-07;116,199997;117,449997;115,639999;116,57;1302800;101,312286
2014-04-08;116,57;117,410004;115,970001;117,260002;719700;101,911972
2014-04-09;117,279999;117,489998;116,010002;116,260002;969200;101,042885
2014-04-10;116,610001;117,279999;114,230003;114,449997;965200;99,469772
2014-04-11;113,959999;116;113,860001;115,349998;1291000;100,251968
2014-04-14;115,839996;116,470001;114,239998;115,440002;775600;100,330193
2014-04-15;115,480003;117,07;115,349998;116,790001;1086800;101,503471
2014-04-16;117,110001;117,550003;115,889999;116,889999;1182500;101,590408
2014-04-17;116,540001;117,489998;116,199997;117,43;690700;102,059723
2014-04-21;118;118,239998;117,120003;117,589996;677100;102,198776
2014-04-22;117,330002;118,260002;117,059998;118,010002;618900;102,563805
2014-04-23;118,019997;118,5;116,959999;117,370003;835200;102,007584
2014-04-24;117,519997;118,360001;117,019997;118,220001;583400;102,746338
2014-04-25;118,120003;118,379997;116,980003;117,370003;455200;102,007584
2014-04-28;118,099998;118,459999;117,110001;118,300003;673300;102,815842
2014-04-29;118,32;118,410004;117,220001;117,529999;600100;102,146637
2014-04-30;118,290001;118,980003;116,559998;117,139999;1110400;101,807686
2014-05-01;117,330002;118,370003;116,470001;118,230003;813800;102,755005
2014-05-02;117,93;118,970001;117,199997;117,849998;1194600;102,424767
2014-05-05;117,489998;118,169998;117,230003;117,800003;711900;102,38131
2014-05-06;117,629997;117,900002;116,910004;117,059998;854200;101,738152
2014-05-07;117,739998;118,940002;117,220001;118,699997;688600;103,16349
2014-05-08;118,660004;119,5;118,519997;119,059998;496000;103,476379
2014-05-09;119,660004;120,160004;118,639999;119,43;683400;103,797951
2014-05-12;119,529999;119,989998;119,059998;119,790001;583600;104,11084
2014-05-13;120;120,540001;118,300003;118,760002;585300;103,215668
2014-05-14;118,940002;119,110001;117,93;118,779999;493600;103,233032
2014-05-15;118,68;119,199997;117,599998;119,169998;865200;103,57196
2014-05-16;118,699997;120,18;118,230003;120,139999;757500;104,415009
2014-05-19;119,879997;120,199997;118,699997;120;776100;104,293343
2014-05-20;119,739998;120,330002;119,449997;119,800003;826600;104,119514
2014-05-21;120,900002;121,050003;119,089996;119,150002;505400;103,554596
2014-05-22;119,129997;119,410004;118,059998;118,260002;446800;102,78109
2014-05-23;118,669998;119,269997;118,360001;118,910004;676400;103,346016
2014-05-27;119;120,440002;118,830002;120,43;600200;104,667053
2014-05-28;120,129997;120,129997;118,449997;119,300003;465000;103,684967
2014-05-29;119,209999;119,599998;118,779999;119,480003;377900;103,841415
2014-05-30;119,540001;120,68;119,510002;120,68;1143100;104,884338
2014-06-02;120,470001;121,43;120,199997;120,900002;507300;105,075546
2014-06-03;120,589996;120,809998;119,830002;119,989998;416600;104,284637
2014-06-04;119,730003;120,620003;119,18;120,309998;529500;104,562767
2014-06-05;120,349998;122,029999;119,980003;121,949997;769400;105,988113
2014-06-06;121,940002;122;121,300003;121,900002;668600;105,944649
2014-06-09;121,900002;122,400002;119,190002;119,739998;838100;104,067368
2014-06-10;119,400002;119,910004;117,709999;117,949997;905100;102,51165
2014-06-11;117,879997;118,139999;116,769997;117;938200;101,686005
2014-06-12;113,620003;117,040001;113,620003;116,25;1363700;101,034172
2014-06-13;116,620003;117,25;115,720001;116,809998;1082000;101,520851
2014-06-16;116,980003;117,470001;115,639999;116;878800;100,816887
2014-06-17;115,589996;115,639999;114,400002;114,989998;1095900;99,939079
2014-06-18;115,230003;117,190002;114,660004;116,949997;845700;101,64254
2014-06-19;117,190002;118,07;116,639999;118,029999;856300;102,581192
2014-06-20;118,150002;118,559998;117,150002;118,389999;1021400;102,894073
2014-06-23;118,239998;118,879997;117,900002;118,25;698000;102,7724
2014-06-24;118,019997;118,739998;117,540001;118,739998;979900;103,198273
2014-06-25;118,32;118,879997;117,830002;118,32;798600;102,833237
2014-06-26;117,449997;117,690002;116,860001;117,309998;656300;102,518623
2014-06-27;117,379997;118,529999;116,980003;118,529999;845800;103,584801
2014-06-30;118,230003;118,589996;117,330002;118,18;694800;103,278923
2014-07-01;118,349998;119,120003;117,639999;118,519997;767100;103,576065
2014-07-02;118,169998;118,610001;117,589996;117,940002;630400;103,069183
2014-07-03;117,809998;117,989998;116,970001;117,379997;728200;102,579788
2014-07-07;117,529999;118,800003;117,110001;118,559998;1041200;103,611015
2014-07-08;118,529999;118,900002;118,190002;118,599998;526300;103,64595
2014-07-09;118,690002;118,900002;117,739998;118,629997;474900;103,672195
2014-07-10;117,93;120,190002;117,93;119,690002;736800;104,598511
2014-07-11;119,690002;119,690002;118,910004;119,419998;458500;104,362587
2014-07-14;119,519997;120,440002;119,190002;120,370003;660700;105,19281
2014-07-15;120,389999;120,720001;119,650002;120,449997;415000;105,262726
2014-07-16;120,550003;121,169998;120,239998;120,790001;418100;105,559868
2014-07-17;120,699997;121,110001;120,190002;120,32;560000;105,149094
2014-07-18;120,699997;121,839996;120,449997;121,690002;543900;106,346359
2014-07-21;121,199997;121,599998;120,879997;121;473800;105,743355
2014-07-22;121,550003;121,900002;121,349998;121,68;659900;106,337624
2014-07-23;121,849998;121,849998;121,059998;121,209999;531400;105,926888
2014-07-24;121,540001;121,790001;120,720001;121,290001;601400;105,996803
2014-07-25;120,800003;121,25;119,790001;120,080002;655200;104,939369
2014-07-28;120,470001;122;120,370003;121,449997;604500;106,136612
2014-07-29;121,260002;121,349998;119,879997;120,510002;568700;105,315147
2014-07-30;120,349998;121,910004;120,25;120,980003;700400;105,725883
2014-07-31;120,709999;121,290001;119,379997;119,449997;715100;104,388771
2014-08-01;119,519997;120,07;118,720001;118,779999;518900;103,803284
2014-08-04;118,82;120,239998;118,080002;119,82;542600;104,712158
2014-08-05;119,18;119,639999;117,760002;118,309998;710600;103,392532
2014-08-06;118,209999;119,230003;118,07;118,959999;637100;103,960571
2014-08-07;119,169998;119,800003;118,43;118,669998;456300;103,707138
2014-08-08;119,800003;120,120003;118,459999;120,050003;515600;104,913147
2014-08-11;120,610001;121,379997;120,160004;120,650002;482500;105,4375
2014-08-12;120,510002;120,970001;120,099998;120,510002;360900;105,315147
2014-08-13;120,75;122,18;120,540001;121,480003;453900;106,162849
2014-08-14;121,769997;122;120,870003;120,93;450100;105,682182
2014-08-15;121,339996;121,660004;120,309998;120,540001;598400;105,341354
2014-08-18;121,239998;122,5;120,889999;122,419998;533900;106,984314
2014-08-19;122,550003;123,150002;121,790001;122,940002;381800;107,438736
2014-08-20;122,580002;123,800003;121,889999;123,410004;405600;107,849487
2014-08-21;123,410004;124,040001;122,709999;122,989998;470500;107,482445
2014-08-22;122,849998;123,339996;121,220001;121,980003;335000;106,5998
2014-08-25;122,720001;122,720001;120,830002;121,379997;422700;106,075462
2014-08-26;121,360001;121,959999;121,040001;121,139999;454200;105,865715
2014-08-27;121,349998;122,220001;121,18;121,489998;449600;106,171577
2014-08-28;121,290001;121,669998;120,730003;121,07;437900;105,804535
2014-08-29;121,269997;121,519997;120,669998;121,419998;814900;106,110397
2014-09-02;121,269997;121,889999;121,029999;121,230003;565300;105,944374
2014-09-03;121,730003;122,300003;121,230003;121,849998;520600;106,486198
2014-09-04;121,769997;122,370003;120,309998;120,669998;624100;105,454979
2014-09-05;120,779999;122,889999;120,779999;122,790001;571000;107,307655
2014-09-08;122,910004;123,330002;122,230003;122,660004;318500;107,194077
2014-09-09;122,330002;122,82;121,110001;121,400002;357900;106,092926
2014-09-10;120,980003;121,040001;118,900002;119,050003;602900;104,039238
2014-09-11;118,910004;119,589996;118,529999;119,279999;452800;104,240234
2014-09-12;119;119,010002;114,550003;115,300003;1078900;100,762047
2014-09-15;115,550003;116,050003;114,160004;114,860001;686300;100,377533
2014-09-16;114,989998;116,769997;114,440002;116,309998;781400;101,644707
2014-09-17;117,260002;118,669998;117,089996;117,940002;1113500;103,069183
2014-09-18;118,93;118,93;117,040001;117,360001;749300;102,562317
2014-09-19;117,989998;117,989998;116,989998;117,209999;984600;102,431236
2014-09-22;116,800003;117,57;116,389999;116,480003;535600;101,793282
2014-09-23;116,18;116,620003;115,300003;115,459999;739000;100,901886
2014-09-24;115,269997;117,029999;114,889999;115,110001;847800;100,596031
2014-09-25;115,410004;115,529999;113,610001;113,660004;1379000;99,328865
2014-09-26;112,839996;115,669998;112,75;115,25;984500;101,297668
2014-09-29;115,669998;115,889999;114,32;115,870003;1054600;101,842606
2014-09-30;115,900002;116,309998;114,860001;115,760002;1036500;101,745918
2014-10-01;115,440002;117,029999;115,309998;115,980003;988200;101,939308
2014-10-02;115,760002;116,57;115,440002;115,989998;829500;101,948082
2014-10-03;116,330002;116,82;115,599998;116,440002;878200;102,343597
2014-10-06;116,540001;117,169998;115,889999;116,349998;624300;102,264503
2014-10-07;115,900002;116,709999;115,059998;115,099998;916700;101,165817
2014-10-08;115,589996;118,620003;115,300003;118,589996;1397400;104,233322
2014-10-09;118,5;119,849998;118,080002;118,779999;1214000;104,40033
2014-10-10;119,139999;120,709999;119,040001;119,339996;818400;104,892525
2014-10-13;119,029999;120,790001;119,029999;119,300003;739500;104,857384
2014-10-14;119,669998;122,309998;119,300003;120,669998;947500;106,061523
2014-10-15;120,260002;121,029999;118,110001;119,480003;1443100;105,015594
