"date";"open";"high";"low";"close";"volume";"adjusted"
2013-04-03;64,720001;64,739998;62,259998;62,82;1215000;61,410713
2013-04-04;62,830002;63,470001;62;62,860001;692900;61,449829
2013-04-05;61,799999;62,639999;61,799999;62,439999;541600;61,039249
2013-04-08;62,599998;62,75;61,959999;62,5;547400;61,0979
2013-04-09;62,52;62,939999;61,91;62,080002;877700;60,687325
2013-04-10;61,220001;62,049999;60,41;60,84;2175500;59,475143
2013-04-11;60,889999;62,93;60,889999;62,860001;1240800;61,449829
2013-04-12;62,599998;63,52;62,389999;62,459999;564500;61,058807
2013-04-15;62,040001;62,59;59,880001;60,119999;915000;58,771294
2013-04-16;60,34;61,240002;59,080002;61,209999;2927000;59,836838
2013-04-17;60,66;61;59,32;60,560001;1085600;59,201416
2013-04-18;60,669998;60,669998;59,360001;60,34;812800;58,986366
2013-04-19;60,700001;61,509998;60,27;61,25;567100;59,875942
2013-04-22;61,369999;61,549999;59,970001;61,080002;630300;59,709747
2013-04-23;61,529999;63,049999;61,360001;62,73;886300;61,322754
2013-04-24;62,919998;63,18;62,279999;62,73;862300;61,322754
2013-04-25;63,189999;63,419998;62,450001;62,509998;1073000;61,107681
2013-04-26;64;65,519997;63,93;64,779999;1570800;63,326744
2013-04-29;66,709999;68,75;65,209999;65,470001;1450500;64,001266
2013-04-30;65,559998;66,599998;65,480003;66,589996;902200;65,096138
2013-05-01;66,510002;67,160004;65,199997;65,309998;776800;63,844856
2013-05-02;65,540001;66,550003;65,32;66,169998;895600;64,685555
2013-05-03;66,5;66,599998;65,559998;65,650002;771200;64,177254
2013-05-06;65,809998;66,870003;65,419998;66,75;609300;65,252548
2013-05-07;66,699997;67,389999;66,309998;66,870003;500100;65,369858
2013-05-08;66,900002;67,599998;66,870003;67,599998;504600;66,083488
2013-05-09;67,629997;67,769997;66,809998;66,980003;568400;65,477402
2013-05-10;67,110001;67,739998;66,849998;67,459999;491700;65,946632
2013-05-13;67,389999;67,599998;67,199997;67,599998;559500;66,083488
2013-05-14;67,599998;69,059998;67,510002;69,019997;642200;67,471649
2013-05-15;68,459999;69,290001;68,339996;69,110001;788300;67,559608
2013-05-16;69,050003;69,050003;67,809998;67,959999;864700;66,435425
2013-05-17;67,720001;67,779999;66,480003;67,040001;1140300;65,536057
2013-05-20;67;67,339996;66,239998;66,650002;704000;65,154816
2013-05-21;66,650002;66,900002;65,870003;66,410004;477000;64,920181
2013-05-22;66,699997;68,089996;66,019997;66,650002;1079100;65,154816
2013-05-23;66,239998;67,120003;65,650002;67,019997;483100;65,516502
2013-05-24;66,559998;66,779999;66,099998;66,730003;454900;65,233017
2013-05-28;67,550003;69,5;67,550003;69,370003;944800;67,813789
2013-05-29;68,889999;69,129997;67,120003;67,489998;957000;65,975967
2013-05-30;68,099998;70,440002;68,099998;70,25;1115700;68,724945
2013-05-31;69,849998;70,32;69,029999;69,139999;774200;67,639053
2013-06-03;69,330002;69,720001;68,239998;69,099998;803800;67,599907
2013-06-04;69,040001;70,150002;68,150002;68,629997;516600;67,140106
2013-06-05;68,440002;69,139999;67,769997;67,800003;718500;66,328133
2013-06-06;67,940002;68,940002;67,68;68,82;409600;67,326004
2013-06-07;68,959999;70;68,940002;69,93;503900;68,411888
2013-06-10;69,980003;71,110001;69,889999;70,849998;885200;69,311913
2013-06-11;70,160004;70,93;69,849998;70,139999;495000;68,617363
2013-06-12;71,010002;71,300003;69,5;69,870003;584500;68,35321
2013-06-13;69,769997;71,32;69,239998;71,199997;399700;69,654343
2013-06-14;70,699997;71,540001;70,269997;70,339996;375200;68,812996
2013-06-17;70,830002;71,059998;69,470001;69,910004;479400;68,392334
2013-06-18;70;70,589996;69,699997;70,07;301700;68,548866
2013-06-19;70,209999;70,57;68,139999;68,370003;723500;66,885765
2013-06-20;68,120003;68,269997;66,18;66,379997;655900;64,938972
2013-06-21;66,699997;66,93;65,150002;65,82;627300;64,391144
2013-06-24;65,18;66,400002;64,849998;65,379997;705700;63,960678
2013-06-25;65,860001;65,980003;65,019997;65,529999;435200;64,107445
2013-06-26;66,019997;66,599998;65,379997;65,75;407500;64,322632
2013-06-27;66,190002;67,110001;66,040001;66,940002;411100;65,486824
2013-06-28;66,669998;67,68;66,610001;66,959999;1047600;65,506386
2013-07-01;67;68,150002;66,879997;68,089996;651000;66,611824
2013-07-02;68,089996;68,379997;67,889999;68,209999;766300;66,729256
2013-07-03;67,470001;67,550003;65,519997;65,82;1263000;64,391144
2013-07-05;66;66,529999;63,509998;63,830002;1402200;62,444324
2013-07-08;64,089996;64,989998;63,740002;64,639999;728000;63,236744
2013-07-09;64,900002;66,120003;64,809998;65,970001;1164700;64,537865
2013-07-10;66,110001;67,300003;65,919998;67,260002;541200;65,799866
2013-07-11;67,699997;67,900002;66,459999;67,080002;569300;65,623787
2013-07-12;67,160004;68,120003;66,660004;67,82;718800;66,347694
2013-07-15;68,120003;68,550003;67,730003;68,110001;627400;66,631401
2013-07-16;68,440002;69,690002;67,910004;68,080002;770100;66,602066
2013-07-17;68,269997;68,330002;66,910004;66,980003;677800;65,525955
2013-07-18;67,290001;68,550003;67,290001;68,480003;472400;66,993408
2013-07-19;66,93;68;66,019997;67,449997;559400;65,98571
2013-07-22;67,379997;68,360001;67,150002;68,110001;425800;66,631401
2013-07-23;68,220001;68,489998;67,620003;67,779999;801200;66,308571
2013-07-24;68,029999;68,139999;67,169998;67,440002;575300;65,975945
2013-07-25;67,150002;67,489998;65,959999;67,169998;831400;65,711823
2013-07-26;68,699997;69,919998;67,93;69,690002;1331900;68,177116
2013-07-29;70,080002;70,93;69,440002;69,849998;737800;68,333649
2013-07-30;70;70,360001;69,099998;70,099998;775200;68,578217
2013-07-31;70,110001;70,400002;69,889999;69,949997;935200;68,43145
2013-08-01;70,410004;70,75;69,669998;69,809998;1234800;68,29451
2013-08-02;69,540001;70,589996;69,309998;70,360001;995200;68,832573
2013-08-05;70,290001;71,730003;69,849998;71,360001;644600;69,81086
2013-08-06;71,290001;71,290001;70,279999;70,709999;603500;69,174965
2013-08-07;70,379997;70,949997;69,849998;70,690002;633200;69,155426
2013-08-08;70,489998;71,25;70,400002;70,970001;509300;69,429329
2013-08-09;70,940002;72,739998;70,940002;71,870003;656600;70,309784
2013-08-12;71,489998;71,889999;71,059998;71,620003;431000;70,065224
2013-08-13;71,830002;72,339996;71,190002;71,779999;339200;70,221748
2013-08-14;72,150002;72,43;71,639999;72,019997;282900;70,456535
2013-08-15;71,239998;71,32;69,779999;69,849998;494100;68,333649
2013-08-16;70;70,209999;69,309998;69,800003;407200;68,284721
2013-08-19;69,900002;70,709999;69,290001;69,309998;461300;67,805367
2013-08-20;69,220001;70,419998;69,089996;70,190002;344900;68,66626
2013-08-21;70,129997;70,129997;68,470001;68,940002;580400;67,443398
2013-08-22;68,959999;70,050003;68,739998;69,650002;379900;68,13797
2013-08-23;69,730003;70,709999;69,440002;70,419998;474500;68,891266
2013-08-26;70,349998;71,349998;70,220001;71,209999;318100;69,664124
2013-08-27;70,589996;70,639999;69,309998;69,309998;550600;67,805367
2013-08-28;69,309998;69,860001;68,949997;68,989998;271200;67,492317
2013-08-29;68,919998;69,540001;68,260002;69,220001;267200;67,766434
2013-08-30;69,139999;69,309998;67,5;67,75;486000;66,327293
2013-09-03;68,589996;69;67,099998;67,870003;670500;66,444778
2013-09-04;67,82;68,459999;67,660004;67,970001;334300;66,542664
2013-09-05;68,07;68,68;67,830002;68,260002;401600;66,826584
2013-09-06;68,529999;69,019997;66,919998;68,459999;678100;67,022385
2013-09-09;68,32;68,43;67,5;67,599998;619600;66,180458
2013-09-10;68;69,690002;68;69,669998;530400;68,20697
2013-09-11;69,669998;70,949997;69,339996;70,440002;481000;68,960815
2013-09-12;70,199997;70,730003;69,540001;70,68;394500;69,195763
2013-09-13;70,910004;72,139999;70,669998;71,699997;634400;70,194351
2013-09-16;72,5;72,519997;71,260002;71,489998;504900;69,988762
2013-09-17;71,589996;72,830002;71,43;72,830002;466600;71,300621
2013-09-18;72,800003;73,779999;72,360001;73,650002;472000;72,103416
2013-09-19;73,970001;74,190002;73,370003;73,510002;468000;71,966331
2013-09-20;74;74,209999;72,650002;73,370003;940700;71,8293
2013-09-23;73,370003;73,459999;72,25;73,389999;453200;71,848846
2013-09-24;73,330002;74,089996;72,93;72,989998;392400;71,457253
2013-09-25;73,160004;73,93;72,669998;73,690002;418000;72,142555
2013-09-26;73,68;74,870003;73,480003;74,269997;307200;72,710381
2013-09-27;73,779999;74,730003;73,559998;74,290001;559900;72,729965
2013-09-30;73,550003;75,349998;73,349998;74,989998;696500;73,41523
2013-10-01;75,449997;76,790001;74,970001;75,669998;1064700;74,080986
2013-10-02;75,18;76,910004;75,099998;76,68;918400;75,069771
2013-10-03;76,400002;77,550003;76,290001;77,029999;929100;75,412445
2013-10-04;77,160004;78,199997;76,93;77,660004;546800;76,029182
2013-10-07;79,139999;79,139999;76,900002;76,900002;536400;75,285164
2013-10-08;77,199997;78,330002;75,830002;75,879997;549100;74,286552
2013-10-09;76,120003;76,589996;75,300003;76,010002;547800;74,413834
2013-10-10;76,800003;77,199997;76,32;76,459999;508700;74,854408
2013-10-11;76,290001;77,730003;76,150002;77,690002;874900;76,058556
2013-10-14;77,099998;77,709999;76,730003;77,540001;445700;75,911713
2013-10-15;77,510002;77,879997;76,809998;77,029999;425600;75,412445
2013-10-16;77,589996;78,050003;77,279999;77,610001;590100;75,98024
2013-10-17;77,57;79,239998;77,370003;79,129997;685400;77,468323
2013-10-18;79,790001;80,889999;79,199997;80,360001;674200;78,672493
2013-10-21;80,349998;80,790001;79,889999;80,400002;547600;78,711655
2013-10-22;80,68;81,279999;79,779999;80,059998;598400;78,378784
2013-10-23;79,660004;79,900002;78,82;79,860001;438500;78,182991
2013-10-24;79,860001;80,269997;78,379997;78,989998;677500;77,331276
2013-10-25;79,029999;80,010002;77,769997;79,75;523100;78,075302
2013-10-28;79,57;80;78,690002;78,690002;610100;77,037552
2013-10-29;78,57;80,059998;78,330002;79,449997;900100;77,781593
2013-10-30;80,290001;81,68;78,669998;80,720001;1141800;79,024933
2013-10-31;80,699997;81,690002;80,510002;80,559998;815900;78,868301
2013-11-01;80,629997;81,199997;79,669998;80,779999;545300;79,083672
2013-11-04;80,940002;81,529999;80,470001;81,419998;694400;79,710213
2013-11-05;81,68;81,68;80,029999;80,239998;602400;78,554993
2013-11-06;80,410004;81,019997;79,580002;80,129997;474600;78,447327
2013-11-07;80,309998;80,440002;77,239998;77,309998;772200;75,686554
2013-11-08;78,339996;80,059998;77,519997;80;1026600;78,320061
2013-11-11;80,07;81,150002;79,860001;80,720001;533300;79,024933
2013-11-12;80,43;80,959999;79,870003;80,760002;615100;79,064095
2013-11-13;80,849998;81,099998;79,800003;80,379997;659800;78,692078
2013-11-14;80,379997;80,82;80,139999;80,75;583200;79,054298
2013-11-15;80,949997;81,040001;79,199997;79,400002;963400;77,732651
2013-11-18;79,43;79,900002;78,830002;79,510002;890400;77,84034
2013-11-19;79,620003;79,809998;78,800003;79,110001;726700;77,448746
2013-11-20;79,150002;80;79,150002;79,790001;715100;78,114487
2013-11-21;79,5;80,309998;79,370003;79,889999;763600;78,212372
2013-11-22;80,300003;80,330002;79,470001;79,769997;818500;78,094864
2013-11-25;80,139999;81,559998;79,639999;81,529999;1200600;79,817932
2013-11-26;82,080002;82,980003;81,410004;82,089996;4447900;80,366173
2013-11-27;82,529999;82,800003;81,839996;82,209999;508200;80,532692
2013-11-29;82,489998;82,919998;82,129997;82,43;265000;80,748207
2013-12-02;82,760002;83,489998;81,959999;82,279999;765600;80,601288
2013-12-03;82,279999;83,129997;81,940002;83,089996;570200;81,394737
2013-12-04;82,599998;82,970001;82,040001;82,809998;535000;81,120468
2013-12-05;82,559998;82,739998;82,029999;82,209999;552800;80,532692
2013-12-06;83,029999;83,830002;82,730003;82,910004;573800;81,218422
2013-12-09;82,809998;83,160004;81,82;83;645200;81,30658
2013-12-10;82,68;83,489998;82,440002;83,120003;571600;81,424133
2013-12-11;83,449997;83,449997;80,720001;80,839996;598200;79,190651
2013-12-12;80,639999;81,379997;80,349998;80,93;659000;79,278793
2013-12-13;81,290001;81,779999;80,5;81,330002;420300;79,670662
2013-12-16;81,470001;81,940002;80,809998;80,919998;408300;79,268982
2013-12-17;80,660004;81,279999;79,720001;80,25;861500;78,612686
2013-12-18;80,519997;81;79,389999;80,529999;708000;78,886963
2013-12-19;80,360001;80,440002;78,459999;79,019997;1760500;77,407784
2013-12-20;78,559998;79,650002;78,110001;79,400002;1844700;77,780037
2013-12-23;79,559998;79,959999;79,349998;79,68;494000;78,054337
2013-12-24;79,809998;80,989998;79,529999;80,529999;261000;78,886963
2013-12-26;80,900002;81,089996;80,169998;80,589996;297000;78,94574
2013-12-27;80,589996;80,82;79,919998;80,150002;392200;78,514725
2013-12-30;80,190002;80,550003;79,389999;80,18;416900;78,544113
2013-12-31;80,440002;81,57;80,089996;81,260002;339600;79,602112
2014-01-02;80,839996;81,889999;80,199997;80,620003;544000;78,975143
2014-01-03;80,709999;82,459999;80,709999;81,510002;645800;79,84697
2014-01-06;81,639999;81,940002;79,650002;80,510002;603900;78,867393
2014-01-07;80,93;83,349998;80,93;82,82;670700;81,130264
2014-01-08;82,809998;83,43;82,160004;83,040001;422500;81,345757
2014-01-09;83,510002;84,489998;83,059998;84,440002;726500;82,717194
2014-01-10;84,199997;85,550003;83,940002;85,519997;581800;83,775162
2014-01-13;85,550003;85,949997;83,720001;83,989998;816300;82,276382
2014-01-14;84,32;85,779999;84,199997;85,690002;529500;83,941689
2014-01-15;85,480003;86,010002;85,230003;85,800003;502100;84,049461
2014-01-16;85,669998;86,080002;85,059998;85,260002;810800;83,52047
2014-01-17;85,07;85,620003;84,639999;85,279999;376700;83,540062
2014-01-21;85,519997;85,75;82,720001;83,889999;933000;82,178429
2014-01-22;83,889999;84,370003;83,290001;83,809998;573300;82,10006
2014-01-23;83,410004;83,739998;82,419998;82,910004;662900;81,218422
2014-01-24;82,519997;82,519997;80,279999;80,32;825100;78,681252
2014-01-27;80,279999;80,699997;78,980003;79,68;733700;78,054337
2014-01-28;79,809998;81,209999;79,400002;80,660004;697400;79,014336
2014-01-29;79,959999;81;79,57;79,980003;387000;78,34819
2014-01-30;80,379997;81,099998;80,029999;80,900002;511000;79,249428
2014-01-31;80,18;82,989998;79,620003;82,019997;695300;80,346565
2014-02-03;81,68;82,25;78,510002;78,68;988700;77,074722
2014-02-04;79,029999;79,580002;77,660004;78,190002;874700;76,594742
2014-02-05;78,190002;78,639999;77,120003;78,199997;564200;76,604507
2014-02-06;78,269997;78,650002;77,849998;78,220001;591300;76,624115
2014-02-07;78,410004;78,879997;77,830002;78,639999;605400;77,035538
2014-02-10;78,470001;80,169998;77,970001;80,120003;688000;78,485336
2014-02-11;80,050003;80,900002;79,309998;80,870003;417100;79,220024
2014-02-12;80,620003;81,989998;80,040001;80,279999;749500;78,642082
2014-02-13;79,370003;82,449997;78,550003;82,029999;530300;80,356377
2014-02-14;82,239998;83,379997;82,110001;82,5;439900;80,81678
2014-02-18;82,68;83,559998;82,220001;83,419998;468500;81,718018
2014-02-19;83,07;83,440002;81,970001;82;513200;80,326973
2014-02-20;82,169998;82,400002;81,050003;82,190002;762700;80,5131
2014-02-21;82,5;83,139999;81,839996;82,099998;609900;80,42495
2014-02-24;82,010002;83,57;81,82;83,110001;597300;81,414345
2014-02-25;82,620003;82,709999;80,690002;81,230003;1026700;79,572685
2014-02-26;81,290001;83,019997;80,889999;82,43;799100;80,748207
2014-02-27;82,139999;82,830002;81,809998;82,199997;742100;80,571777
2014-02-28;80,440002;82,419998;78,550003;80,279999;1413400;78,689804
2014-03-03;79,68;81,260002;79,199997;81,07;876600;79,464134
2014-03-04;82,019997;82,110001;81,400002;81,5;677400;79,885651
2014-03-05;81,57;81,739998;80,629997;80,870003;475800;79,268112
2014-03-06;81,239998;81,309998;79,889999;79,940002;563800;78,356544
2014-03-07;80,389999;80,709999;78,870003;79,239998;845100;77,670418
2014-03-10;79,199997;79,510002;78,230003;78,519997;611700;76,964668
2014-03-11;78,720001;78,959999;76,879997;77,110001;1007200;75,582588
2014-03-12;76,510002;77,050003;75,669998;76,769997;1282200;75,249344
2014-03-13;77,129997;77,230003;74,599998;75,099998;1279200;73,612419
2014-03-14;74,910004;75,470001;74,190002;74,589996;1105100;73,112503
2014-03-17;74,809998;75,599998;74,290001;74,349998;530000;72,877266
2014-03-18;75,739998;77,330002;75,68;76,949997;1467700;75,425781
2014-03-19;76,900002;77,870003;76,660004;76,870003;821800;75,347336
2014-03-20;76,889999;77,739998;76,730003;76,809998;641800;75,288536
2014-03-21;77,199997;77,25;75,519997;75,599998;1075900;74,102516
2014-03-24;75,599998;76,139999;74,709999;75,269997;822500;73,77906
2014-03-25;75,629997;76,82;75,190002;75,970001;762700;74,465172
2014-03-26;76,519997;79,050003;76,269997;78,169998;1371400;76,621605
2014-03-27;78,25;78,330002;77,5;78,220001;613300;76,670601
2014-03-28;78,599998;80,629997;78,599998;79,699997;779500;78,1213
2014-03-31;80,599998;82,139999;79,910004;82,07;1040000;80,444336
2014-04-01;82,160004;82,959999;81,839996;82,309998;981500;80,679588
2014-04-02;82,5;82,940002;82,139999;82,580002;603700;80,944237
2014-04-03;82,610001;83,43;82,449997;83,040001;1380600;81,395126
2014-04-04;83,690002;84,480003;81,230003;81,330002;1056800;79,719009
2014-04-07;81,080002;81,120003;77,120003;77,849998;1281000;76,307945
2014-04-08;77,68;78,370003;76,57;77,779999;924300;76,239326
2014-04-09;77,669998;78,029999;76,989998;77,650002;897300;76,1119
2014-04-10;77,769997;77,870003;75,449997;75,870003;808700;74,367165
2014-04-11;75,43;76,349998;73,650002;74,610001;450500;73,132095
2014-04-14;74,989998;75,32;74,32;75,089996;678400;73,602631
2014-04-15;75,260002;75,949997;73,790001;75,040001;605500;73,553589
2014-04-16;75,57;75,699997;74,099998;74,889999;439400;73,406548
2014-04-17;74,5;75,110001;73,059998;74,650002;667200;73,171341
2014-04-21;74,75;75,980003;74,650002;75,489998;462700;73,994667
2014-04-22;75,440002;76,519997;75,300003;75,720001;283500;74,220123
2014-04-23;75,739998;77,169998;75,580002;76,599998;636200;75,082703
2014-04-24;76,980003;78,650002;76,809998;78,120003;1137900;76,572609
2014-04-25;83;86;81,559998;82,919998;1707000;81,277504
2014-04-28;84;84,360001;82,419998;83,120003;1156300;81,473557
2014-04-29;82,959999;83,849998;82,120003;82,889999;937400;81,248093
2014-04-30;82,910004;83,309998;81,660004;81,790001;855400;80,169891
2014-05-01;82,169998;84,019997;81,400002;83,32;904100;81,669594
2014-05-02;83,510002;84,239998;83,019997;83,400002;1095800;81,748016
2014-05-05;82,989998;83,580002;82,43;83,379997;423900;81,728401
2014-05-06;83,059998;84;82,169998;82,690002;745900;81,052086
2014-05-07;82,760002;82,93;81,370003;82,459999;573700;80,82663
2014-05-08;82,190002;83,660004;81,540001;81,910004;610800;80,287529
2014-05-09;81,870003;82,639999;81,389999;82,57;451700;80,934441
2014-05-12;82,809998;84,470001;82,720001;84,32;683700;82,649796
2014-05-13;84,5;86,129997;84,43;86;817200;84,296509
2014-05-14;85,870003;86,419998;85,379997;85,860001;835000;84,159264
2014-05-15;85,589996;85,589996;83,980003;84,940002;469300;83,2575
2014-05-16;84,660004;84,870003;83,410004;84,830002;720000;83,149689
2014-05-19;84,650002;86,379997;84,639999;85,980003;715000;84,276909
2014-05-20;86,089996;87,330002;85,970001;87,230003;773200;85,502159
2014-05-21;87,470001;89,059998;87,400002;88,290001;1140100;86,541138
2014-05-22;88,589996;89,029999;88,160004;88,239998;587000;86,492111
2014-05-23;88,529999;90,139999;87,849998;89,43;895000;87,658562
2014-05-27;89,860001;90,379997;88,669998;89,059998;581600;87,295883
2014-05-28;89,220001;89,550003;87,879997;89,349998;727700;87,580139
2014-05-29;89,5;90,129997;88,059998;89,739998;611500;88,011673
2014-05-30;89,559998;90,660004;89,400002;89,57;907600;87,84494
2014-06-02;89,5;90,019997;88,660004;89,919998;556400;88,188187
2014-06-03;89,989998;92,849998;89,25;92,830002;1308200;91,042175
2014-06-04;92,5;92,760002;91,949997;92,720001;523300;90,934296
2014-06-05;92,43;95,660004;92,43;95,260002;986400;93,425369
2014-06-06;95,260002;96,120003;94,230003;94,82;712600;92,993828
2014-06-09;94,510002;94,709999;93,839996;94;586800;92,189613
2014-06-10;93,900002;94,029999;92,629997;93,370003;491100;91,571762
2014-06-11;92,949997;93,290001;91,900002;92,769997;471600;90,983292
2014-06-12;92,669998;93,07;91,989998;92,5;515700;90,718513
2014-06-13;92,589996;94,25;92,339996;94,07;619100;92,258286
2014-06-16;93,919998;95;93,339996;94,709999;753500;92,885933
2014-06-17;94,809998;96,849998;94,639999;95,290001;955700;93,454781
2014-06-18;95,050003;95,470001;94,230003;95,349998;449100;93,513626
2014-06-19;95,489998;96,419998;94,900002;96,349998;410100;94,494362
2014-06-20;96,629997;97,410004;96,18;97,059998;494900;95,190689
2014-06-23;97,230003;98,889999;96,889999;98,75;568500;96,848145
2014-06-24;98,309998;98,519997;96,830002;96,889999;631400;95,023964
2014-06-25;96,660004;97,510002;94,779999;96,989998;708900;95,12204
2014-06-26;97,150002;97,440002;93,419998;95,940002;1382300;94,092247
2014-06-27;95,82;96,389999;94,5;95;1460800;93,170341
2014-06-30;95,160004;96,260002;95,160004;95,760002;1027700;93,915733
2014-07-01;95,870003;97,07;94,860001;95,669998;875300;93,827469
2014-07-02;95,360001;96,519997;94,959999;96,480003;448600;94,621872
2014-07-03;96,480003;97;95,690002;96,199997;350300;94,34726
2014-07-07;95,809998;96,029999;94,190002;94,199997;408400;92,38578
2014-07-08;94,160004;94,489998;91,379997;92,800003;977600;91,012741
2014-07-09;93,199997;94,32;92,860001;93,730003;463000;91,924828
2014-07-10;92,57;93,07;91,730003;92,449997;794900;90,669472
2014-07-11;92,279999;92,959999;91,660004;92,459999;490500;90,679291
2014-07-14;93;93,199997;91,800003;92,220001;596000;90,443924
2014-07-15;92,089996;92,900002;91,260002;91,830002;619600;90,061432
2014-07-16;95,75;97,050003;94,5;96,980003;2044600;95,112236
2014-07-17;96,580002;97,550003;95,269997;95,519997;693300;93,680351
2014-07-18;95,550003;96,949997;94,790001;96,300003;582100;94,445343
2014-07-21;95,82;96,169998;94,260002;95,879997;405700;94,033424
2014-07-22;96,07;97,900002;93,93;96,900002;1325900;95,033783
2014-07-23;97,029999;98,139999;95,889999;97,559998;1144100;95,681084
2014-07-24;98,379997;98,900002;97,309998;97,540001;1139900;95,661446
2014-07-25;105;108,800003;103,330002;104,230003;2853200;102,222618
2014-07-28;104,879997;108,959999;104,699997;108,07;2140500;105,988632
2014-07-29;108,379997;110,43;107,400002;109,040001;1107500;106,93998
2014-07-30;109,07;109,440002;107,529999;108,120003;873500;106,037689
2014-07-31;107,919998;107,919998;105,639999;106,599998;1017600;104,546951
2014-08-01;106,550003;107,910004;104,760002;105,370003;899900;103,34066
2014-08-04;105,800003;106,620003;105,010002;106,449997;739200;104,399857
2014-08-05;106,400002;107,669998;105,809998;106,879997;748800;104,821564
2014-08-06;106,43;108,029999;105,889999;106,800003;545900;104,743103
2014-08-07;107,25;108,190002;106,57;107,449997;741000;105,380585
2014-08-08;107,349998;108,099998;105,160004;107,120003;652000;105,056946
2014-08-11;107,239998;108,040001;106,379997;106,900002;532500;104,841179
2014-08-12;107;107,669998;105,900002;107,209999;652800;105,145195
2014-08-13;107,309998;108,989998;107,309998;108,879997;640700;106,783051
2014-08-14;109,169998;110,330002;109,089996;109,919998;470700;107,803024
2014-08-15;110,089996;110,43;108,650002;109,620003;301100;107,508812
2014-08-18;110,199997;111,699997;109,75;111,699997;457000;109,548744
2014-08-19;112,18;112,43;111,379997;112,190002;484400;110,029312
2014-08-20;111,760002;112,540001;110,889999;112,339996;421000;110,176422
2014-08-21;112,32;112,870003;111,949997;112,379997;507100;110,215652
2014-08-22;112,440002;113,279999;112;113;500600;110,8237
2014-08-25;113,449997;113,639999;112,5;113,160004;426200;110,980621
2014-08-26;113,580002;114,120003;113,150002;113,639999;472100;111,451378
2014-08-27;113,660004;113,839996;112,910004;113,400002;585500;111,216019
2014-08-28;113,199997;113,739998;112,779999;113,57;390800;111,481041
2014-08-29;113,43;115,440002;113,349998;114,440002;441400;112,33503
2014-09-02;114,779999;115,25;113,169998;114,660004;606800;112,550987
2014-09-03;114,57;115,639999;111,25;111,449997;1366600;109,400032
2014-09-04;111,260002;112,029999;105,400002;108;2855300;106,013504
2014-09-05;108,160004;108,639999;106,580002;107,550003;948000;105,571777
2014-09-08;107,709999;110,150002;107,709999;110,050003;1016400;108,02578
2014-09-09;110,480003;113,160004;110,160004;111,620003;1073900;109,566902
2014-09-10;112,040001;112,040001;110,080002;111,160004;618300;109,115364
2014-09-11;110,980003;113,610001;110,980003;113,25;712400;111,166916
2014-09-12;113,599998;113,900002;111,260002;111,709999;797500;109,65522
2014-09-15;112,43;113,209999;110,220001;111,25;1334400;109,20372
2014-09-16;110,809998;112,800003;110,610001;112,07;1407100;110,008614
2014-09-17;112,349998;112,870003;110,779999;111,669998;720800;109,615974
2014-09-18;111,889999;113,029999;111,489998;112,559998;872500;110,489609
2014-09-19;113,43;114,68;112,480003;113,93;13966800;111,834419
2014-09-22;113,769997;114,440002;112,769997;113,190002;1241200;111,108025
2014-09-23;113,389999;113,879997;112,410004;112,790001;987900;110,715385
2014-09-24;113,019997;115,370003;112,269997;114,839996;780500;112,727661
2014-09-25;114,75;114,75;111,510002;111,730003;827100;109,674866
2014-09-26;111,75;112,620003;108,480003;109,029999;1840100;107,024536
2014-09-29;109,029999;109,93;108,099998;109,550003;1706200;107,534981
2014-09-30;109,800003;110,169998;104,419998;104,5;2256000;102,577858
2014-10-01;104,620003;105,360001;102,610001;103,610001;1582900;101,704247
2014-10-02;103,629997;106,010002;102,559998;105,75;1192700;103,804878
2014-10-03;106,739998;108,110001;106,029999;107,400002;989100;105,42453
2014-10-06;107,519997;108,110001;105,190002;105,470001;1254800;103,530006
2014-10-07;105,330002;107,029999;104,68;105,720001;1073200;103,775436
2014-10-08;105,720001;108,220001;105,059998;108,169998;813400;106,180351
2014-10-09;107,809998;108,07;104,25;104,32;705200;102,401169
2014-10-10;104,389999;105,989998;103,779999;103,860001;756500;101,949623
2014-10-13;103,839996;105,150002;102,010002;102,139999;952900;100,261269
2014-10-14;102,699997;104,720001;100,230003;102,93;943300;101,036743
2014-10-15;101,160004;101,5;97,150002;100,260002;1785300;98,415855
2014-10-16;101,029999;103,739998;100,269997;103,239998;1299000;101,341049
2014-10-17;103,779999;105,07;103,040001;103,309998;863200;101,409752
2014-10-20;102,959999;104,980003;102,300003;104,910004;594600;102,980324
2014-10-21;105,760002;107,389999;105,550003;106,959999;767400;104,99263
2014-10-22;106,830002;107,099998;105;105,300003;769900;103,363159
2014-10-23;106,080002;107,709999;105,809998;106,580002;846600;104,619606
2014-10-24;106,82;108,620003;105,769997;108,589996;835600;106,592613
2014-10-27;108,349998;109,139999;107,529999;108,419998;930100;106,425758
2014-10-28;108,779999;110,449997;103,830002;107,449997;1309500;105,473595
2014-10-29;107,309998;107,830002;104,239998;104,720001;1260100;102,793831
2014-10-30;104,690002;105,019997;101,290001;102,660004;1664100;100,771713
2014-10-31;104,010002;104,220001;101,089996;103,709999;878700;101,802399
2014-11-03;103,639999;107,790001;102,839996;103,440002;908700;101,537369
2014-11-04;103,730003;103,779999;99,18;102,099998;1756000;100,222023
2014-11-05;102,669998;102,669998;98,239998;98,699997;2036500;96,884552
2014-11-06;99,019997;100,830002;99,019997;100,25;1230000;98,406044
2014-11-07;100,139999;100,309998;95,629997;97,93;2942100;96,128731
